date,location,new_cases,new_deaths,total_cases,total_deaths,total_survivors
2020-02-26,PA,0,0,0,0,0
2020-02-27,PA,0,0,0,0,0
2020-02-28,PA,0,0,0,0,0
2020-02-29,PA,0,0,0,0,0
2020-03-01,PA,0,0,0,0,0
2020-03-02,PA,0,0,0,0,0
2020-03-03,PA,0,0,0,0,0
2020-03-04,PA,0,0,0,0,0
2020-03-05,PA,0,0,0,0,0
2020-03-06,PA,0,0,0,0,0
2020-03-07,PA,0,0,0,0,0
2020-03-08,PA,0,0,0,0,0
2020-03-09,PA,0,0,0,0,0
2020-03-10,PA,0,0,0,0,0
2020-03-11,PA,0,0,0,0,0
2020-03-12,PA,0,0,0,0,0
2020-03-13,PA,0,0,0,0,0
2020-03-14,PA,0,0,0,0,0
2020-03-15,PA,0,0,0,0,0
2020-03-16,PA,0,0,0,0,0
2020-03-17,PA,0,0,0,0,0
2020-03-18,PA,0,0,0,0,0
2020-03-19,PA,1,0,1,0,0
2020-03-20,PA,1,0,2,0,0
2020-03-21,PA,0,0,2,0,0
2020-03-22,PA,2,0,4,0,0
2020-03-23,PA,1,0,5,0,0
2020-03-24,PA,0,0,5,0,0
2020-03-25,PA,2,0,7,0,0
2020-03-26,PA,6,0,13,0,0
2020-03-27,PA,0,0,13,0,0
2020-03-28,PA,4,0,17,0,0
2020-03-29,PA,1,0,18,0,0
2020-03-30,PA,3,0,21,0,0
2020-03-31,PA,11,0,32,0,0
2020-04-01,PA,8,1,40,1,0
2020-04-02,PA,6,0,46,1,0
2020-04-03,PA,4,0,50,1,0
2020-04-04,PA,30,0,80,1,0
2020-04-05,PA,6,0,86,1,0
2020-04-06,PA,16,2,102,3,0
2020-04-07,PA,36,2,138,5,0
2020-04-08,PA,29,1,167,6,0
2020-04-09,PA,1,1,168,7,0
2020-04-10,PA,2,2,170,9,2
2020-04-11,PA,47,1,217,10,2
2020-04-12,PA,29,3,246,13,2
2020-04-13,PA,24,2,270,15,2
2020-04-14,PA,53,4,323,19,2
2020-04-15,PA,61,2,384,21,2
2020-04-16,PA,54,3,438,24,2
2020-04-17,PA,119,2,557,26,2
2020-04-18,PA,83,7,640,33,2
2020-04-19,PA,45,1,685,34,2
2020-04-20,PA,217,1,902,35,2
2020-04-21,PA,124,3,1026,38,429
2020-04-22,PA,169,5,1195,43,450
2020-04-23,PA,72,10,1267,53,525
2020-04-24,PA,179,22,1446,75,606
2020-04-25,PA,133,11,1579,86,736
2020-04-26,PA,288,14,1867,100,879
2020-04-27,PA,261,14,2128,114,1002
2020-04-28,PA,134,15,2262,129,1124
2020-04-29,PA,160,8,2422,137,1277
2020-04-30,PA,454,71,2876,208,1415
2020-05-01,PA,300,27,3176,235,1587
2020-05-02,PA,284,38,3460,273,1787
2020-05-03,PA,403,36,3863,309,2015
2020-05-04,PA,262,21,4125,330,2242
2020-05-05,PA,347,39,4472,369,2242
2020-01-30,PB,0,0,0,0,0
2020-01-31,PB,0,0,0,0,0
2020-02-01,PB,0,0,0,0,0
2020-02-02,PB,0,0,0,0,0
2020-02-03,PB,0,0,0,0,0
2020-02-04,PB,0,0,0,0,0
2020-02-05,PB,0,0,0,0,0
2020-02-06,PB,0,0,0,0,0
2020-02-07,PB,0,0,0,0,0
2020-02-08,PB,0,0,0,0,0
2020-02-09,PB,0,0,0,0,0
2020-02-10,PB,0,0,0,0,0
2020-02-11,PB,0,0,0,0,0
2020-02-12,PB,0,0,0,0,0
2020-02-13,PB,0,0,0,0,0
2020-02-14,PB,0,0,0,0,0
2020-02-15,PB,0,0,0,0,0
2020-02-16,PB,0,0,0,0,0
2020-02-17,PB,0,0,0,0,0
2020-02-18,PB,0,0,0,0,0
2020-02-19,PB,0,0,0,0,0
2020-02-20,PB,0,0,0,0,0
2020-02-21,PB,0,0,0,0,0
2020-02-22,PB,0,0,0,0,0
2020-02-23,PB,0,0,0,0,0
2020-02-24,PB,0,0,0,0,0
2020-02-25,PB,0,0,0,0,0
2020-02-26,PB,0,0,0,0,0
2020-02-27,PB,0,0,0,0,0
2020-02-28,PB,0,0,0,0,0
2020-02-29,PB,0,0,0,0,0
2020-03-01,PB,0,0,0,0,0
2020-03-02,PB,0,0,0,0,0
2020-03-03,PB,0,0,0,0,0
2020-03-04,PB,0,0,0,0,0
2020-03-05,PB,0,0,0,0,0
2020-03-06,PB,0,0,0,0,0
2020-03-07,PB,0,0,0,0,0
2020-03-08,PB,0,0,0,0,0
2020-03-09,PB,0,0,0,0,0
2020-03-10,PB,0,0,0,0,0
2020-03-11,PB,0,0,0,0,0
2020-03-12,PB,0,0,0,0,0
2020-03-13,PB,0,0,0,0,0
2020-03-14,PB,0,0,0,0,0
2020-03-15,PB,0,0,0,0,0
2020-03-16,PB,0,0,0,0,0
2020-03-17,PB,0,0,0,0,0
2020-03-18,PB,0,0,0,0,0
2020-03-19,PB,1,0,1,0,0
2020-03-20,PB,0,0,1,0,0
2020-03-21,PB,0,0,1,0,0
2020-03-22,PB,0,0,1,0,0
2020-03-23,PB,1,0,2,0,0
2020-03-24,PB,1,0,3,0,0
2020-03-25,PB,0,0,3,0,0
2020-03-26,PB,2,0,5,0,0
2020-03-27,PB,4,0,9,0,0
2020-03-28,PB,5,0,14,0,0
2020-03-29,PB,0,0,14,0,0
2020-03-30,PB,1,0,15,0,0
2020-03-31,PB,2,0,17,0,0
2020-04-01,PB,3,1,20,1,0
2020-04-02,PB,1,0,21,1,0
2020-04-03,PB,8,0,29,1,0
2020-04-04,PB,3,1,32,2,0
2020-04-05,PB,2,2,34,4,0
2020-04-06,PB,1,0,35,4,0
2020-04-07,PB,1,0,36,4,0
2020-04-08,PB,5,0,41,4,0
2020-04-09,PB,14,3,55,7,22
2020-04-10,PB,24,4,79,11,30
2020-04-11,PB,6,0,85,11,43
2020-04-12,PB,16,2,101,13,43
2020-04-13,PB,10,0,111,13,52
2020-04-14,PB,25,3,136,16,52
2020-04-15,PB,15,5,151,21,80
2020-04-16,PB,14,3,165,24,80
2020-04-17,PB,30,2,195,26,90
2020-04-18,PB,10,0,205,26,90
2020-04-19,PB,31,3,236,29,99
2020-04-20,PB,9,3,245,32,116
2020-04-21,PB,18,1,263,33,116
2020-04-22,PB,38,6,301,39,116
2020-04-23,PB,44,1,345,40,116
2020-04-24,PB,41,4,386,44,117
2020-04-25,PB,61,2,447,46,117
2020-04-26,PB,52,3,499,49,119
2020-04-27,PB,44,1,543,50,119
2020-04-28,PB,90,3,633,53,149
2020-04-29,PB,66,5,699,58,152
2020-04-30,PB,115,4,814,62,156
2020-05-01,PB,112,5,926,67,177
2020-05-02,PB,108,7,1034,74,177
2020-05-03,PB,135,2,1169,76,227
2020-05-04,PB,50,3,1219,79,227
2020-05-05,PB,142,6,1361,85,310
2020-01-30,PE,0,0,0,0,0
2020-01-31,PE,0,0,0,0,0
2020-02-01,PE,0,0,0,0,0
2020-02-02,PE,0,0,0,0,0
2020-02-03,PE,0,0,0,0,0
2020-02-04,PE,0,0,0,0,0
2020-02-05,PE,0,0,0,0,0
2020-02-06,PE,0,0,0,0,0
2020-02-07,PE,0,0,0,0,0
2020-02-08,PE,0,0,0,0,0
2020-02-09,PE,0,0,0,0,0
2020-02-10,PE,0,0,0,0,0
2020-02-11,PE,0,0,0,0,0
2020-02-12,PE,0,0,0,0,0
2020-02-13,PE,0,0,0,0,0
2020-02-14,PE,0,0,0,0,0
2020-02-15,PE,0,0,0,0,0
2020-02-16,PE,0,0,0,0,0
2020-02-17,PE,0,0,0,0,0
2020-02-18,PE,0,0,0,0,0
2020-02-19,PE,0,0,0,0,0
2020-02-20,PE,0,0,0,0,0
2020-02-21,PE,0,0,0,0,0
2020-02-22,PE,0,0,0,0,0
2020-02-23,PE,0,0,0,0,0
2020-02-24,PE,0,0,0,0,0
2020-02-25,PE,0,0,0,0,0
2020-02-26,PE,0,0,0,0,0
2020-02-27,PE,0,0,0,0,0
2020-02-28,PE,0,0,0,0,0
2020-02-29,PE,0,0,0,0,0
2020-03-01,PE,0,0,0,0,0
2020-03-02,PE,0,0,0,0,0
2020-03-03,PE,0,0,0,0,0
2020-03-04,PE,0,0,0,0,0
2020-03-05,PE,0,0,0,0,0
2020-03-06,PE,0,0,0,0,0
2020-03-07,PE,0,0,0,0,0
2020-03-08,PE,0,0,0,0,0
2020-03-09,PE,0,0,0,0,0
2020-03-10,PE,0,0,0,0,0
2020-03-11,PE,0,0,0,0,0
2020-03-12,PE,2,0,2,0,0
2020-03-13,PE,0,0,2,0,0
2020-03-14,PE,0,0,2,0,0
2020-03-15,PE,0,0,2,0,0
2020-03-16,PE,0,0,2,0,0
2020-03-17,PE,14,0,16,0,0
2020-03-18,PE,0,0,16,0,0
2020-03-19,PE,12,0,28,0,0
2020-03-20,PE,2,0,30,0,0
2020-03-21,PE,0,0,30,0,0
2020-03-22,PE,7,0,37,0,0
2020-03-23,PE,5,0,42,0,0
2020-03-24,PE,0,0,42,0,0
2020-03-25,PE,4,1,46,1,0
2020-03-26,PE,2,2,48,3,0
2020-03-27,PE,8,1,56,4,0
2020-03-28,PE,12,1,68,5,0
2020-03-29,PE,5,0,73,5,0
2020-03-30,PE,5,1,78,6,0
2020-03-31,PE,9,0,87,6,0
2020-04-01,PE,8,2,95,8,0
2020-04-02,PE,11,1,106,9,0
2020-04-03,PE,30,1,136,10,0
2020-04-04,PE,40,4,176,14,0
2020-04-05,PE,25,7,201,21,0
2020-04-06,PE,22,9,223,30,0
2020-04-07,PE,129,4,352,34,0
2020-04-08,PE,49,12,401,46,0
2020-04-09,PE,154,10,555,56,49
2020-04-10,PE,129,9,684,65,49
2020-04-11,PE,132,7,816,72,49
2020-04-12,PE,144,13,960,85,49
2020-04-13,PE,194,17,1154,102,57
2020-04-14,PE,130,13,1284,115,68
2020-04-15,PE,200,28,1484,143,68
2020-04-16,PE,199,17,1683,160,86
2020-04-17,PE,323,26,2006,186,88
2020-04-18,PE,187,19,2193,205,94
2020-04-19,PE,266,11,2459,216,96
2020-04-20,PE,231,18,2690,234,100
2020-04-21,PE,218,26,2908,260,100
2020-04-22,PE,390,22,3298,282,105
2020-04-23,PE,221,30,3519,312,123
2020-04-24,PE,480,40,3999,352,202
2020-04-25,PE,508,29,4507,381,220
2020-04-26,PE,391,34,4898,415,416
2020-04-27,PE,460,35,5358,450,704
2020-04-28,PE,366,58,5724,508,943
2020-04-29,PE,470,30,6194,538,953
2020-04-30,PE,682,27,6876,565,1074
2020-05-01,PE,458,38,7334,603,1095
2020-05-02,PE,811,25,8145,628,1193
2020-05-03,PE,498,24,8643,652,1207
2020-05-04,PE,220,39,8863,691,1235
2020-05-05,PE,462,58,9325,749,1312
2020-01-30,PI,0,0,0,0,0
2020-01-31,PI,0,0,0,0,0
2020-02-01,PI,0,0,0,0,0
2020-02-02,PI,0,0,0,0,0
2020-02-03,PI,0,0,0,0,0
2020-02-04,PI,0,0,0,0,0
2020-02-05,PI,0,0,0,0,0
2020-02-06,PI,0,0,0,0,0
2020-02-07,PI,0,0,0,0,0
2020-02-08,PI,0,0,0,0,0
2020-02-09,PI,0,0,0,0,0
2020-02-10,PI,0,0,0,0,0
2020-02-11,PI,0,0,0,0,0
2020-02-12,PI,0,0,0,0,0
2020-02-13,PI,0,0,0,0,0
2020-02-14,PI,0,0,0,0,0
2020-02-15,PI,0,0,0,0,0
2020-02-16,PI,0,0,0,0,0
2020-02-17,PI,0,0,0,0,0
2020-02-18,PI,0,0,0,0,0
2020-02-19,PI,0,0,0,0,0
2020-02-20,PI,0,0,0,0,0
2020-02-21,PI,0,0,0,0,0
2020-02-22,PI,0,0,0,0,0
2020-02-23,PI,0,0,0,0,0
2020-02-24,PI,0,0,0,0,0
2020-02-25,PI,0,0,0,0,0
2020-02-26,PI,0,0,0,0,0
2020-02-27,PI,0,0,0,0,0
2020-02-28,PI,0,0,0,0,0
2020-02-29,PI,0,0,0,0,0
2020-03-01,PI,0,0,0,0,0
2020-03-02,PI,0,0,0,0,0
2020-03-03,PI,0,0,0,0,0
2020-03-04,PI,0,0,0,0,0
2020-03-05,PI,0,0,0,0,0
2020-03-06,PI,0,0,0,0,0
2020-03-07,PI,0,0,0,0,0
2020-03-08,PI,0,0,0,0,0
2020-03-09,PI,0,0,0,0,0
2020-03-10,PI,0,0,0,0,0
2020-03-11,PI,0,0,0,0,0
2020-03-12,PI,0,0,0,0,0
2020-03-13,PI,0,0,0,0,0
2020-03-14,PI,0,0,0,0,0
2020-03-15,PI,0,0,0,0,0
2020-03-16,PI,0,0,0,0,0
2020-03-17,PI,0,0,0,0,0
2020-03-18,PI,0,0,0,0,0
2020-03-19,PI,0,0,0,0,0
2020-03-20,PI,3,0,3,0,0
2020-03-21,PI,1,0,4,0,0
2020-03-22,PI,0,0,4,0,0
2020-03-23,PI,2,0,6,0,0
2020-03-24,PI,0,0,6,0,0
2020-03-25,PI,2,0,8,0,0
2020-03-26,PI,1,0,9,0,0
2020-03-27,PI,0,0,9,0,0
2020-03-28,PI,2,1,11,1,0
2020-03-29,PI,3,0,14,1,0
2020-03-30,PI,2,2,16,3,0
2020-03-31,PI,2,1,18,4,0
2020-04-01,PI,0,0,18,4,0
2020-04-02,PI,1,0,19,4,0
2020-04-03,PI,2,0,21,4,0
2020-04-04,PI,1,0,22,4,0
2020-04-05,PI,1,0,23,4,0
2020-04-06,PI,0,0,23,4,0
2020-04-07,PI,5,0,28,4,0
2020-04-08,PI,3,1,31,5,0
2020-04-09,PI,7,1,38,6,1
2020-04-10,PI,2,1,40,7,1
2020-04-11,PI,1,0,41,7,1
2020-04-12,PI,3,0,44,7,1
2020-04-13,PI,6,1,50,8,1
2020-04-14,PI,8,0,58,8,1
2020-04-15,PI,17,0,75,8,1
2020-04-16,PI,16,0,91,8,48
2020-04-17,PI,11,0,102,8,63
2020-04-18,PI,21,1,123,9,70
2020-04-19,PI,22,1,145,10,75
2020-04-20,PI,13,2,158,12,78
2020-04-21,PI,28,2,186,14,80
2020-04-22,PI,20,1,206,15,84
2020-04-23,PI,11,0,217,15,84
2020-04-24,PI,39,1,256,16,104
2020-04-25,PI,41,1,297,17,110
2020-04-26,PI,34,1,331,18,114
2020-04-27,PI,33,2,364,20,121
2020-04-28,PI,44,1,408,21,129
2020-04-29,PI,46,3,454,24,141
2020-04-30,PI,59,0,513,24,143
2020-05-01,PI,87,0,600,24,143
2020-05-02,PI,65,2,665,26,143
2020-05-03,PI,77,2,742,28,170
2020-05-04,PI,42,0,784,28,170
2020-05-05,PI,91,1,875,29,170
2020-01-30,PR,0,0,0,0,0
2020-01-31,PR,0,0,0,0,0
2020-02-01,PR,0,0,0,0,0
2020-02-02,PR,0,0,0,0,0
2020-02-03,PR,0,0,0,0,0
2020-02-04,PR,0,0,0,0,0
2020-02-05,PR,0,0,0,0,0
2020-02-06,PR,0,0,0,0,0
2020-02-07,PR,0,0,0,0,0
2020-02-08,PR,0,0,0,0,0
2020-02-09,PR,0,0,0,0,0
2020-02-10,PR,0,0,0,0,0
2020-02-11,PR,0,0,0,0,0
2020-02-12,PR,0,0,0,0,0
2020-02-13,PR,0,0,0,0,0
2020-02-14,PR,0,0,0,0,0
2020-02-15,PR,0,0,0,0,0
2020-02-16,PR,0,0,0,0,0
2020-02-17,PR,0,0,0,0,0
2020-02-18,PR,0,0,0,0,0
2020-02-19,PR,0,0,0,0,0
2020-02-20,PR,0,0,0,0,0
2020-02-21,PR,0,0,0,0,0
2020-02-22,PR,0,0,0,0,0
2020-02-23,PR,0,0,0,0,0
2020-02-24,PR,0,0,0,0,0
2020-02-25,PR,0,0,0,0,0
2020-02-26,PR,0,0,0,0,0
2020-02-27,PR,0,0,0,0,0
2020-02-28,PR,0,0,0,0,0
2020-02-29,PR,0,0,0,0,0
2020-03-01,PR,0,0,0,0,0
2020-03-02,PR,0,0,0,0,0
2020-03-03,PR,0,0,0,0,0
2020-03-04,PR,0,0,0,0,0
2020-03-05,PR,0,0,0,0,0
2020-03-06,PR,0,0,0,0,0
2020-03-07,PR,0,0,0,0,0
2020-03-08,PR,0,0,0,0,0
2020-03-09,PR,0,0,0,0,0
2020-03-10,PR,0,0,0,0,0
2020-03-11,PR,0,0,0,0,0
2020-03-12,PR,6,0,6,0,0
2020-03-13,PR,0,0,6,0,0
2020-03-14,PR,0,0,6,0,0
2020-03-15,PR,0,0,6,0,0
2020-03-16,PR,0,0,6,0,0
2020-03-17,PR,0,0,6,0,0
2020-03-18,PR,7,0,13,0,0
2020-03-19,PR,10,0,23,0,0
2020-03-20,PR,9,0,32,0,0
2020-03-21,PR,11,0,43,0,0
2020-03-22,PR,7,0,50,0,0
2020-03-23,PR,6,0,56,0,0
2020-03-24,PR,9,0,65,0,0
2020-03-25,PR,16,0,81,0,0
2020-03-26,PR,21,0,102,0,0
2020-03-27,PR,17,2,119,2,0
2020-03-28,PR,14,0,133,2,0
2020-03-29,PR,15,0,148,2,0
2020-03-30,PR,7,1,155,3,0
2020-03-31,PR,24,0,179,3,0
2020-04-01,PR,45,0,224,3,0
2020-04-02,PR,28,1,252,4,0
2020-04-03,PR,49,0,301,4,0
2020-04-04,PR,94,2,395,6,0
2020-04-05,PR,43,3,438,9,0
2020-04-06,PR,20,2,458,11,0
2020-04-07,PR,45,4,503,15,0
2020-04-08,PR,36,2,539,17,0
2020-04-09,PR,70,5,609,22,114
2020-04-10,PR,34,3,643,25,114
2020-04-11,PR,33,1,676,26,114
2020-04-12,PR,62,4,738,30,114
2020-04-13,PR,18,1,756,31,130
2020-04-14,PR,35,5,791,36,134
2020-04-15,PR,12,2,803,38,147
2020-04-16,PR,29,3,832,41,156
2020-04-17,PR,42,1,874,42,171
2020-04-18,PR,71,4,945,46,171
2020-04-19,PR,42,2,987,48,295
2020-04-20,PR,20,3,1007,51,419
2020-04-21,PR,17,0,1024,51,439
2020-04-22,PR,39,6,1063,57,502
2020-04-23,PR,19,3,1082,60,564
2020-04-24,PR,37,4,1119,64,620
2020-04-25,PR,21,5,1140,69,661
2020-04-26,PR,16,3,1156,72,682
2020-04-27,PR,30,3,1186,75,753
2020-04-28,PR,85,2,1271,77,851
2020-04-29,PR,77,5,1348,82,879
2020-04-30,PR,59,1,1407,83,915
2020-05-01,PR,40,6,1447,89,974
2020-05-02,PR,45,1,1492,90,974
2020-05-03,PR,22,3,1514,93,987
2020-05-04,PR,48,1,1562,94,1030
2020-05-05,PR,26,5,1588,99,1030
2020-01-30,RJ,0,0,0,0,0
2020-01-31,RJ,0,0,0,0,0
2020-02-01,RJ,0,0,0,0,0
2020-02-02,RJ,0,0,0,0,0
2020-02-03,RJ,0,0,0,0,0
2020-02-04,RJ,0,0,0,0,0
2020-02-05,RJ,0,0,0,0,0
2020-02-06,RJ,0,0,0,0,0
2020-02-07,RJ,0,0,0,0,0
2020-02-08,RJ,0,0,0,0,0
2020-02-09,RJ,0,0,0,0,0
2020-02-10,RJ,0,0,0,0,0
2020-02-11,RJ,0,0,0,0,0
2020-02-12,RJ,0,0,0,0,0
2020-02-13,RJ,0,0,0,0,0
2020-02-14,RJ,0,0,0,0,0
2020-02-15,RJ,0,0,0,0,0
2020-02-16,RJ,0,0,0,0,0
2020-02-17,RJ,0,0,0,0,0
2020-02-18,RJ,0,0,0,0,0
2020-02-19,RJ,0,0,0,0,0
2020-02-20,RJ,0,0,0,0,0
2020-02-21,RJ,0,0,0,0,0
2020-02-22,RJ,0,0,0,0,0
2020-02-23,RJ,0,0,0,0,0
2020-02-24,RJ,0,0,0,0,0
2020-02-25,RJ,0,0,0,0,0
2020-02-26,RJ,0,0,0,0,0
2020-02-27,RJ,0,0,0,0,0
2020-02-28,RJ,0,0,0,0,0
2020-02-29,RJ,0,0,0,0,0
2020-03-01,RJ,0,0,0,0,0
2020-03-02,RJ,0,0,0,0,0
2020-03-03,RJ,0,0,0,0,0
2020-03-04,RJ,0,0,0,0,0
2020-03-05,RJ,1,0,1,0,0
2020-03-06,RJ,0,0,1,0,0
2020-03-07,RJ,1,0,2,0,0
2020-03-08,RJ,1,0,3,0,0
2020-03-09,RJ,0,0,3,0,0
2020-03-10,RJ,5,0,8,0,0
2020-03-11,RJ,5,0,13,0,0
2020-03-12,RJ,3,0,16,0,0
2020-03-13,RJ,0,0,16,0,0
2020-03-14,RJ,6,0,22,0,0
2020-03-15,RJ,2,0,24,0,0
2020-03-16,RJ,7,0,31,0,0
2020-03-17,RJ,2,0,33,0,0
2020-03-18,RJ,12,0,45,0,0
2020-03-19,RJ,20,2,65,2,0
2020-03-20,RJ,44,0,109,2,0
2020-03-21,RJ,10,1,119,3,0
2020-03-22,RJ,67,0,186,3,0
2020-03-23,RJ,47,1,233,4,0
2020-03-24,RJ,72,2,305,6,0
2020-03-25,RJ,65,0,370,6,0
2020-03-26,RJ,51,3,421,9,0
2020-03-27,RJ,72,1,493,10,0
2020-03-28,RJ,65,3,558,13,0
2020-03-29,RJ,42,4,600,17,0
2020-03-30,RJ,57,1,657,18,0
2020-03-31,RJ,51,5,708,23,0
2020-04-01,RJ,124,5,832,28,0
2020-04-02,RJ,160,13,992,41,0
2020-04-03,RJ,82,6,1074,47,0
2020-04-04,RJ,172,11,1246,58,0
2020-04-05,RJ,148,6,1394,64,0
2020-04-06,RJ,67,7,1461,71,0
2020-04-07,RJ,227,18,1688,89,0
2020-04-08,RJ,250,17,1938,106,0
2020-04-09,RJ,278,16,2216,122,0
2020-04-10,RJ,248,25,2464,147,190
2020-04-11,RJ,143,8,2607,155,190
2020-04-12,RJ,248,15,2855,170,190
2020-04-13,RJ,376,18,3231,188,190
2020-04-14,RJ,179,36,3410,224,190
2020-04-15,RJ,333,41,3743,265,190
2020-04-16,RJ,201,35,3944,300,190
2020-04-17,RJ,405,41,4349,341,190
2020-04-18,RJ,194,46,4543,387,190
2020-04-19,RJ,222,15,4765,402,190
2020-04-20,RJ,134,20,4899,422,190
2020-04-21,RJ,407,39,5306,461,1369
2020-04-22,RJ,246,29,5552,490,1369
2020-04-23,RJ,620,40,6172,530,1775
2020-04-24,RJ,110,40,6282,570,1775
2020-04-25,RJ,546,45,6828,615,1775
2020-04-26,RJ,283,30,7111,645,3371
2020-04-27,RJ,833,32,7944,677,3650
2020-04-28,RJ,560,61,8504,738,4002
2020-04-29,RJ,365,56,8869,794,4567
2020-04-30,RJ,584,60,9453,854,5032
2020-05-01,RJ,713,67,10166,921,5711
2020-05-02,RJ,380,50,10546,971,6115
2020-05-03,RJ,593,48,11139,1019,6284
2020-05-04,RJ,582,46,11721,1065,6284
2020-05-05,RJ,670,58,12391,1123,6284
2020-01-30,RN,0,0,0,0,0
2020-01-31,RN,0,0,0,0,0
2020-02-01,RN,0,0,0,0,0
2020-02-02,RN,0,0,0,0,0
2020-02-03,RN,0,0,0,0,0
2020-02-04,RN,0,0,0,0,0
2020-02-05,RN,0,0,0,0,0
2020-02-06,RN,0,0,0,0,0
2020-02-07,RN,0,0,0,0,0
2020-02-08,RN,0,0,0,0,0
2020-02-09,RN,0,0,0,0,0
2020-02-10,RN,0,0,0,0,0
2020-02-11,RN,0,0,0,0,0
2020-02-12,RN,0,0,0,0,0
2020-02-13,RN,0,0,0,0,0
2020-02-14,RN,0,0,0,0,0
2020-02-15,RN,0,0,0,0,0
2020-02-16,RN,0,0,0,0,0
2020-02-17,RN,0,0,0,0,0
2020-02-18,RN,0,0,0,0,0
2020-02-19,RN,0,0,0,0,0
2020-02-20,RN,0,0,0,0,0
2020-02-21,RN,0,0,0,0,0
2020-02-22,RN,0,0,0,0,0
2020-02-23,RN,0,0,0,0,0
2020-02-24,RN,0,0,0,0,0
2020-02-25,RN,0,0,0,0,0
2020-02-26,RN,0,0,0,0,0
2020-02-27,RN,0,0,0,0,0
2020-02-28,RN,0,0,0,0,0
2020-02-29,RN,0,0,0,0,0
2020-03-01,RN,0,0,0,0,0
2020-03-02,RN,0,0,0,0,0
2020-03-03,RN,0,0,0,0,0
2020-03-04,RN,0,0,0,0,0
2020-03-05,RN,0,0,0,0,0
2020-03-06,RN,0,0,0,0,0
2020-03-07,RN,0,0,0,0,0
2020-03-08,RN,0,0,0,0,0
2020-03-09,RN,0,0,0,0,0
2020-03-10,RN,0,0,0,0,0
2020-03-11,RN,0,0,0,0,0
2020-03-12,RN,0,0,0,0,0
2020-03-13,RN,1,0,1,0,0
2020-03-14,RN,0,0,1,0,0
2020-03-15,RN,0,0,1,0,0
2020-03-16,RN,0,0,1,0,0
2020-03-17,RN,0,0,1,0,0
2020-03-18,RN,0,0,1,0,0
2020-03-19,RN,0,0,1,0,0
2020-03-20,RN,0,0,1,0,0
2020-03-21,RN,5,0,6,0,0
2020-03-22,RN,3,0,9,0,0
2020-03-23,RN,4,0,13,0,0
2020-03-24,RN,0,0,13,0,0
2020-03-25,RN,1,0,14,0,0
2020-03-26,RN,5,0,19,0,0
2020-03-27,RN,9,0,28,0,0
2020-03-28,RN,17,0,45,0,0
2020-03-29,RN,23,1,68,1,0
2020-03-30,RN,9,0,77,1,0
2020-03-31,RN,5,0,82,1,0
2020-04-01,RN,10,1,92,2,0
2020-04-02,RN,13,0,105,2,0
2020-04-03,RN,71,2,176,4,0
2020-04-04,RN,36,1,212,5,0
2020-04-05,RN,30,2,242,7,0
2020-04-06,RN,4,0,246,7,0
2020-04-07,RN,8,1,254,8,0
2020-04-08,RN,7,3,261,11,0
2020-04-09,RN,0,0,261,11,32
2020-04-10,RN,2,0,263,11,32
2020-04-11,RN,26,2,289,13,32
2020-04-12,RN,13,2,302,15,32
2020-04-13,RN,37,2,339,17,32
2020-04-14,RN,37,1,376,18,32
2020-04-15,RN,23,1,399,19,32
2020-04-16,RN,1,1,400,20,32
2020-04-17,RN,63,3,463,23,124
2020-04-18,RN,53,1,516,24,124
2020-04-19,RN,15,1,531,25,124
2020-04-20,RN,64,2,595,27,161
2020-04-21,RN,13,1,608,28,161
2020-04-22,RN,38,1,646,29,289
2020-04-23,RN,62,5,708,34,289
2020-04-24,RN,46,4,754,38,289
2020-04-25,RN,27,2,781,40,289
2020-04-26,RN,44,4,825,44,289
2020-04-27,RN,7,1,832,45,289
2020-04-28,RN,25,3,857,48,352
2020-04-29,RN,229,5,1086,53,352
2020-04-30,RN,91,3,1177,56,381
2020-05-01,RN,120,0,1297,56,413
2020-05-02,RN,69,3,1366,59,415
2020-05-03,RN,69,2,1392,61,415
2020-05-04,RN,29,1,1421,62,415
2020-05-05,RN,115,6,1536,68,478
2020-01-30,RR,0,0,0,0,0
2020-01-31,RR,0,0,0,0,0
2020-02-01,RR,0,0,0,0,0
2020-02-02,RR,0,0,0,0,0
2020-02-03,RR,0,0,0,0,0
2020-02-04,RR,0,0,0,0,0
2020-02-05,RR,0,0,0,0,0
2020-02-06,RR,0,0,0,0,0
2020-02-07,RR,0,0,0,0,0
2020-02-08,RR,0,0,0,0,0
2020-02-09,RR,0,0,0,0,0
2020-02-10,RR,0,0,0,0,0
2020-02-11,RR,0,0,0,0,0
2020-02-12,RR,0,0,0,0,0
2020-02-13,RR,0,0,0,0,0
2020-02-14,RR,0,0,0,0,0
2020-02-15,RR,0,0,0,0,0
2020-02-16,RR,0,0,0,0,0
2020-02-17,RR,0,0,0,0,0
2020-02-18,RR,0,0,0,0,0
2020-02-19,RR,0,0,0,0,0
2020-02-20,RR,0,0,0,0,0
2020-02-21,RR,0,0,0,0,0
2020-02-22,RR,0,0,0,0,0
2020-02-23,RR,0,0,0,0,0
2020-02-24,RR,0,0,0,0,0
2020-02-25,RR,0,0,0,0,0
2020-02-26,RR,0,0,0,0,0
2020-02-27,RR,0,0,0,0,0
2020-02-28,RR,0,0,0,0,0
2020-02-29,RR,0,0,0,0,0
2020-03-01,RR,0,0,0,0,0
2020-03-02,RR,0,0,0,0,0
2020-03-03,RR,0,0,0,0,0
